

         MODEL DEFAULTS
         --------------

Model Name:         SigCake2
Model Description:  
Output File:        UNTITLED.OUT
Output Plot Style:  NOAUTO_FIT
Run Mode:           HI_SPEED
Trace Vars:         QTYPE,Q[TYPE],OPTIME[3],OPTIME[2],INDEX,TYPE,SUPPLY[1;1
Random Number Seed: 12346
Initial Values:     8,4,4,4,120,360,30,30,30,30,.4,.4,.2,.1,.3,.3,.3,.1,.3,.3,.3,.1,.3,.3,.3
Ending Condition:   STOP_ON_TIME
Ending Time:        20000.000
Trace Events:       ALL EVENTS TRACED
Hide Edges:         



 Time        Event       Count       QTYPE       Q[TYPE]     OPTIME[3]   OPTIME[2]   INDEX       TYPE        SUPPLY[1;1 
 1360.380    START_S     779         10          0           3           1512        0           3           57          
 1362.725    FINISH      776         10          0           3           1512        0           1           57          
 1362.725    CHECK_S     671         10          0           3           1512        1           1           57          
 1362.725    SUP         787         10          0           3           1512        1           1           57          
 1362.725    START_S     780         10          0           3           1512        1           1           57          
 1362.975    FINISH      777         10          0           3           1512        4           2           57          
 1362.975    LEAVE       166         10          0           3           1512        4           2           57          
 1364.404    FINISH      778         10          0           3           1512        1           2           57          
 1364.404    CHECK_S     672         10          0           3           1512        2           2           57          
 1364.404    SUP         788         10          0           3           1512        2           2           57          
 1364.404    START_S     781         10          0           3           1512        2           2           57          
 1364.404    RESTK       51          10          0           3           1512        1           2           57          
 1365.277    FINISH      779         10          0           3           1512        2           1           57          
 1365.277    CHECK_S     673         10          0           3           1512        3           1           57          
 1365.277    SUP         789         10          0           3           1512        3           1           57          
 1365.277    START_S     782         10          0           3           1512        3           1           57          
 1366.192    ARRIVE      172         10          0           3           1512        3           1           57          
 1366.192    SUP         790         10          0           3           1512        0           1           57          
 1366.192    START_S     783         10          0           3           1512        0           1           57          
 1368.343    FINISH      780         10          0           3           1512        0           1           57          
 1368.343    CHECK_S     674         10          0           3           1512        1           1           57          
 1368.343    SUP         791         10          0           3           1512        1           1           57          
 1368.343    START_S     784         10          0           3           1512        1           1           54          
 1368.997    FINISH      781         10          0           3           1512        2           2           54          
 1368.997    CHECK_S     675         10          0           3           1512        3           2           54          
 1368.997    SUP         792         10          0           3           1512        3           2           54          
 1368.997    START_S     785         10          0           3           1512        3           2           54          
 1369.587    FINISH      782         10          0           3           1512        1           1           54          
 1369.587    CHECK_S     676         10          0           3           1512        2           1           54          
 1369.587    SUP         793         10          0           3           1512        2           1           54          
 1369.587    START_S     786         10          0           3           1512        2           1           54          
 1371.703    FINISH      783         10          0           3           1512        2           1           54          
 1371.703    CHECK_S     677         10          0           3           1512        3           1           54          
 1371.703    SUP         794         10          0           3           1512        3           1           54          
 1371.703    START_S     787         10          0           3           1512        3           1           54          
 1374.011    FINISH      784         10          0           3           1512        4           3           54          
 1374.011    LEAVE       167         10          0           3           1512        4           3           54          
 1374.278    FINISH      785         10          0           3           1512        3           2           54          
 1374.278    CHECK_S     678         10          0           3           1512        4           2           54          
 1374.278    SUP         795         10          0           3           1512        4           2           54          
 1374.278    START_S     788         10          0           3           1512        4           2           54          
 1375.388    ARRIVE      173         10          0           3           1512        4           2           54          
 1375.388    SUP         796         10          0           3           1512        0           2           54          
 1375.388    START_S     789         10          0           3           1512        0           2           54          
 1376.652    FINISH      786         10          0           3           1512        3           1           54          
 1376.652    CHECK_S     679         10          0           3           1512        4           1           54          
 1376.652    LEAVE       168         10          0           3           1512        4           1           54          
 1376.689    FINISH      787         10          0           3           1512        0           1           54          
 1376.689    CHECK_S     680         10          0           3           1512        1           1           54          
 1376.689    SUP         797         10          0           3           1512        1           1           54          
 1376.689    START_S     790         10          0           3           1512        1           1           54          
 1377.233    FINISH      788         10          0           3           1512        3           3           54          
 1377.233    CHECK_S     681         10          0           3           1512        4           3           54          
 1377.233    SUP         798         10          0           3           1512        4           3           54          
 1377.233    START_S     791         10          0           3           1512        4           3           54          
 1377.873    ARRIVE      174         10          0           3           1512        4           3           54          
 1377.873    SUP         799         10          0           3           1512        0           3           54          
 1377.873    START_S     792         10          0           3           1512        0           3           54          
 1378.600    FINISH      789         10          0           3           1512        4           2           54          
 1378.600    LEAVE       169         10          0           3           1512        4           2           54          
 1380.143    FINISH      790         10          0           3           1512        0           1           54          
 1380.143    CHECK_S     682         10          0           3           1512        1           1           54          
 1380.143    SUP         800         10          0           3           1512        1           1           54          
 1380.143    START_S     793         10          0           3           1512        1           1           54          
 1380.581    AVAIL_W     10          10          0           3           1512        1           1           54          
 1380.894    ARRIVE      175         10          0           3           1512        1           1           54          
 1380.894    SUP         801         10          0           3           1512        0           1           54          
 1380.894    START_S     794         10          0           3           1512        0           1           54          
 1381.100    FINISH      791         10          0           3           1512        1           3           54          
 1381.100    CHECK_S     683         10          0           3           1512        2           3           54          
 1381.100    SUP         802         10          0           3           1512        2           3           54          
 1381.100    START_S     795         10          0           3           1512        2           3           54          
 1381.470    FINISH      792         10          0           3           1512        1           2           54          
 1381.470    CHECK_S     684         10          0           3           1512        2           2           54          
 1381.470    SUP         803         10          0           3           1512        2           2           54          
 1381.470    START_S     796         10          0           3           1512        2           2           54          
 1383.095    FINISH      793         10          0           3           1512        2           2           54          
 1383.095    CHECK_S     685         10          0           3           1512        3           2           54          
 1383.095    SUP         804         10          0           3           1512        3           2           54          
 1383.095    START_S     797         10          0           3           1512        3           2           54          
 1383.646    FINISH      794         10          0           3           1512        0           1           54          
 1383.646    CHECK_S     686         10          0           3           1512        1           1           54          
 1383.646    SUP         805         10          0           3           1512        1           1           54          
 1383.646    START_S     798         10          0           3           1512        1           1           54          
 1384.452    FINISH      795         10          0           3           1512        4           3           54          
 1384.452    LEAVE       170         10          0           3           1512        4           3           54          
 1384.912    FINISH      796         10          0           3           1512        3           2           54          
 1384.912    CHECK_S     687         10          0           3           1512        4           2           54          
 1384.912    SUP         806         10          0           3           1512        4           2           54          
 1384.912    START_S     799         10          0           3           1512        4           2           54          
 1386.381    FINISH      797         10          0           3           1512        4           3           54          
 1386.381    LEAVE       171         10          0           3           1512        4           3           54          
 1386.851    ARRIVE      176         10          0           3           1512        4           3           54          
 1386.851    SUP         807         10          0           3           1512        0           3           54          
 1386.851    START_S     800         10          0           3           1512        0           3           54          
 1387.402    FINISH      798         10          0           3           1512        1           2           54          
 1387.402    CHECK_S     688         10          0           3           1512        2           2           54          
 1387.402    SUP         808         10          0           3           1512        2           2           54          
 1387.402    START_S     801         10          0           3           1512        2           2           54          
 1389.181    FINISH      799         10          0           3           1512        0           1           54          
 1389.181    CHECK_S     689         10          0           3           1512        1           1           54          
 1389.181    SUP         809         10          0           3           1512        1           1           54          
 1389.181    START_S     802         10          0           3           1512        1           1           54          
 1390.732    FINISH      800         10          0           3           1512        2           2           54          
 1390.732    CHECK_S     690         10          0           3           1512        3           2           54          
 1390.732    SUP         810         10          0           3           1512        3           2           54          
 1390.732    START_S     803         10          0           3           1512        3           2           54          
 1391.220    ARRIVE      177         10          0           3           1512        3           2           54          
 1391.220    SUP         811         10          0           3           1512        0           2           54          
 1391.220    START_S     804         10          0           3           1512        0           2           54          
 1392.340    FINISH      801         10          0           3           1512        1           3           54          
 1392.340    CHECK_S     691         10          0           3           1512        2           3           54          
 1392.340    SUP         812         10          0           3           1512        2           3           54          
 1392.340    START_S     805         10          0           3           1512        2           3           54          
 1392.651    FINISH      802         10          0           3           1512        0           1           54          
 1392.651    CHECK_S     692         10          0           3           1512        1           1           54          
 1392.651    SUP         813         10          0           3           1512        1           1           54          
 1392.651    START_S     806         10          0           3           1512        1           1           54          
 1393.833    FINISH      803         10          0           3           1512        1           3           54          
 1393.833    CHECK_S     693         10          0           3           1512        2           3           54          
 1393.833    SUP         814         10          0           3           1512        2           3           54          
 1393.833    START_S     807         10          0           3           1512        2           3           54          
 1394.713    FINISH      804         10          0           3           1512        2           3           54          
 1394.713    CHECK_S     694         10          0           3           1512        3           3           54          
 1394.713    SUP         815         10          0           3           1512        3           3           54          
 1394.713    START_S     808         10          0           3           1512        3           3           54          
 1395.160    FINISH      805         10          0           3           1512        3           2           54          
 1395.160    CHECK_S     695         10          0           3           1512        4           2           54          
 1395.160    SUP         816         10          0           3           1512        4           2           54          
 1395.160    START_S     809         10          0           3           1512        4           2           54          
 1395.929    FINISH      806         10          0           3           1512        2           1           54          
 1395.929    CHECK_S     696         10          0           3           1512        3           1           54          
 1395.929    SUP         817         10          0           3           1512        3           1           54          
 1395.929    START_S     810         10          0           3           1512        3           1           54          
 1400.441    ARRIVE      178         10          0           3           1512        3           1           54          
 1400.441    SUP         818         10          0           3           1512        0           1           54          
 1400.441    START_S     811         10          0           3           1512        0           1           54          
 1401.459    FINISH      807         10          0           3           1512        2           1           54          
 1401.459    CHECK_S     697         10          0           3           1512        3           1           54          
 1401.459    SUP         819         10          0           3           1512        3           1           54          
 1401.459    START_S     812         10          0           3           1512        3           1           54          
 1401.573    FINISH      808         10          0           3           1512        3           1           54          
 1401.573    CHECK_S     698         10          0           3           1512        4           1           54          
 1401.573    SUP         820         10          0           3           1512        4           1           54          
 1401.573    START_S     813         10          0           3           1512        4           1           54          
 1402.423    FINISH      809         10          0           3           1512        3           1           54          
 1402.423    CHECK_S     699         10          0           3           1512        4           1           54          
 1402.423    SUP         821         10          0           3           1512        4           1           54          
 1402.423    START_S     814         10          0           3           1512        4           1           54          
 1402.708    FINISH      810         10          0           3           1512        0           1           54          
 1402.708    CHECK_S     700         10          0           3           1512        1           1           54          
 1402.708    SUP         822         10          0           3           1512        1           1           54          
 1402.708    START_S     815         10          0           3           1512        1           1           54          
 1404.395    FINISH      811         10          0           3           1512        1           3           54          
 1404.395    CHECK_S     701         10          0           3           1512        2           3           54          
 1404.395    SUP         823         10          0           3           1512        2           3           54          
 1404.395    START_S     816         10          0           3           1512        2           3           54          
 1405.293    FINISH      812         10          0           3           1512        3           2           54          
 1405.293    CHECK_S     702         10          0           3           1512        4           2           54          
 1405.293    SUP         824         10          0           3           1512        4           2           54          
 1405.293    START_S     817         10          0           3           1512        4           2           54          
 1405.941    FINISH      813         10          0           3           1512        4           1           54          
 1405.941    LEAVE       172         10          0           3           1512        4           1           54          
 1406.004    FINISH      814         10          0           3           1512        2           1           54          
 1406.004    CHECK_S     703         10          0           3           1512        3           1           54          
 1406.004    SUP         825         10          0           3           1512        3           1           54          
 1406.004    START_S     818         10          0           3           1512        3           1           54          
 1407.036    ARRIVE      179         10          0           3           1512        3           1           54          
 1407.036    SUP         826         10          0           3           1512        0           1           54          
 1407.036    START_S     819         10          0           3           1512        0           1           54          
 1407.316    FINISH      815         10          0           3           1512        4           3           54          
 1407.316    LEAVE       173         10          0           3           1512        4           3           54          
 1407.923    FINISH      816         10          0           3           1512        3           3           54          
 1407.923    CHECK_S     704         10          0           3           1512        4           3           54          
 1407.923    LEAVE       174         10          0           3           1512        4           3           54          
 1408.616    FINISH      817         10          0           3           1512        4           1           54          
 1408.616    LEAVE       175         10          0           3           1512        4           1           54          
 1409.575    FINISH      818         10          0           3           1512        0           1           54          
 1409.575    CHECK_S     705         10          0           3           1512        1           1           54          
 1409.575    SUP         827         10          0           3           1512        1           1           54          
 1409.575    START_S     820         10          0           3           1512        1           1           54          
 1410.057    FINISH      819         10          0           3           1512        1           3           54          
 1410.057    CHECK_S     706         10          0           3           1512        2           3           54          
 1410.057    CHECK_S     707         10          0           3           1512        3           3           54          
 1410.057    SUP         828         10          0           3           1512        3           3           54          
 1410.057    START_S     821         10          0           3           1512        3           3           54          
 1411.472    FINISH      820         10          0           3           1512        4           1           54          
 1411.472    LEAVE       176         10          0           3           1512        4           1           54          
 1411.732    FINISH      821         10          0           3           1512        3           3           54          
 1411.732    CHECK_S     708         10          0           3           1512        4           3           54          
 1411.732    SUP         829         10          0           3           1512        4           3           54          
 1411.732    START_S     822         10          0           3           1512        4           3           54          
 1413.289    FINISH      822         10          0           3           1512        4           1           54          
 1413.289    LEAVE       177         10          0           3           1512        4           1           54          
 1415.393    ARRIVE      180         10          0           3           1512        4           1           54          
 1415.393    SUP         830         10          0           3           1512        0           1           54          
 1415.393    START_S     823         10          0           3           1512        0           1           54          
 1417.281    FINISH      823         10          0           3           1512        0           1           54          
 1417.281    CHECK_S     709         10          0           3           1512        1           1           54          
 1417.281    SUP         831         10          0           3           1512        1           1           54          
 1417.281    START_S     824         10          0           3           1512        1           1           51          
 1419.060    ARRIVE      181         10          0           3           1512        1           1           51          
 1419.060    SUP         832         10          0           3           1512        0           1           51          
 1419.060    START_S     825         10          0           3           1512        0           1           51          
 1419.179    FINISHR     51          24          0           3           1512        1           2           51          
 1419.691    FINISH      824         24          0           3           1512        1           1           51          
 1419.691    CHECK_S     710         24          0           3           1512        2           1           51          
 1419.691    SUP         833         24          0           3           1512        2           1           51          
 1419.691    START_S     826         24          0           3           1512        2           1           51          
 1420.084    FINISH      825         24          0           3           1512        0           1           51          
 1420.084    CHECK_S     711         24          0           3           1512        1           1           51          
 1420.084    SUP         834         24          0           3           1512        1           1           51          
 1420.084    START_S     827         24          0           3           1512        1           1           51          
 1423.199    ARRIVE      182         24          0           3           1512        1           1           51          
 1423.199    SUP         835         24          0           3           1512        0           1           51          
 1423.199    START_S     828         24          0           3           1512        0           1           51          
 1423.895    FINISH      826         24          0           3           1512        2           3           51          
 1423.895    CHECK_S     712         24          0           3           1512        3           3           51          
 1423.895    SUP         836         24          0           3           1512        3           3           51          
 1423.895    START_S     829         24          0           3           1512        3           3           51          
 1425.117    FINISH      827         24          0           3           1512        1           3           51          
 1425.117    CHECK_S     713         24          0           3           1512        2           3           51          
 1425.117    SUP         837         24          0           3           1512        2           3           51          
 1425.117    START_S     830         24          0           3           1512        2           3           51          
 1425.299    FINISH      828         24          0           3           1512        0           1           51          
 1425.299    CHECK_S     714         24          0           3           1512        1           1           51          
 1425.299    SUP         838         24          0           3           1512        1           1           51          
 1425.299    START_S     831         24          0           3           1512        1           1           43          
 1426.712    ARRIVE      183         24          0           3           1512        1           1           43          
 1426.712    SUP         839         24          0           3           1512        0           1           43          
 1426.712    START_S     832         24          0           3           1512        0           1           43          
 1427.658    FINISH      829         24          0           3           1512        1           1           43          
 1427.658    CHECK_S     715         24          0           3           1512        2           1           43          
 1427.658    CHECK_S     716         24          0           3           1512        3           1           43          
 1427.658    SUP         840         24          0           3           1512        3           1           43          
 1427.658    START_S     833         24          0           3           1512        3           1           43          
 1427.720    FINISH      830         24          0           3           1512        3           1           43          
 1427.720    CHECK_S     717         24          0           3           1512        4           1           43          
 1427.720    SUP         841         24          0           3           1512        4           1           43          
 1427.720    START_S     834         24          0           3           1512        4           1           43          
 1427.720    RESTK       52          24          0           3           1512        3           1           43          
 1428.676    FINISH      831         24          0           3           1512        0           1           43          
 1428.676    CHECK_S     718         24          0           3           1512        1           1           43          
 1428.676    SUP         842         24          0           3           1512        1           1           43          
 1428.676    START_S     835         24          0           3           1512        1           1           43          
 1429.197    FINISH      832         24          0           3           1512        1           2           43          
 1429.197    CHECK_S     719         24          0           3           1512        2           2           43          
 1429.197    SUP         843         24          0           3           1512        2           2           43          
 1429.197    START_S     836         24          0           3           1512        2           2           43          
 1429.626    ARRIVE      184         24          0           3           1512        2           2           43          
 1429.626    SUP         844         24          0           3           1512        0           2           43          
 1429.626    START_S     837         24          0           3           1512        0           2           43          
 1430.676    FINISH      833         24          0           3           1512        2           1           43          
 1430.676    CHECK_S     720         24          0           3           1512        3           1           43          
 1430.676    SUP         845         24          0           3           1512        3           1           43          
 1430.676    START_S     838         24          0           3           1512        3           1           43          
 1430.676    RESTK       53          24          0           3           1512        2           1           43          
 1432.153    FINISH      834         24          0           3           1512        4           3           43          
 1432.153    LEAVE       178         24          0           3           1512        4           3           43          
 1432.471    FINISH      835         24          0           3           1512        0           1           43          
 1432.471    CHECK_S     721         24          0           3           1512        1           1           43          
 1432.471    SUP         846         24          0           3           1512        1           1           43          
 1432.471    START_S     839         24          0           3           1512        1           1           34          
 1432.647    FINISH      836         24          0           3           1512        3           3           34          
 1432.647    CHECK_S     722         24          0           3           1512        4           3           34          
 1432.647    LEAVE       179         24          0           3           1512        4           3           34          
 1432.647    RESTK       54          24          0           3           1512        3           3           34          
 1436.440    FINISHR     52          10          0           3           1512        3           1           34          
 1437.540    FINISH      837         10          0           3           1512        2           1           34          
 1437.540    CHECK_S     723         10          0           3           1512        3           1           34          
 1437.540    SUP         847         10          0           3           1512        3           1           34          
 1437.540    START_S     840         10          0           3           1512        3           1           34          
 1438.391    FINISH      838         10          0           3           1512        3           1           34          
 1438.391    CHECK_S     724         10          0           3           1512        4           1           34          
 1438.391    SUP         848         10          0           3           1512        4           1           34          
 1438.391    START_S     841         10          0           3           1512        4           1           34          
 1438.614    ARRIVE      185         10          0           3           1512        4           1           34          
 1438.614    SUP         849         10          0           3           1512        0           1           34          
 1438.614    START_S     842         10          0           3           1512        0           1           34          
 1439.922    FINISH      839         10          0           3           1512        1           1           34          
 1439.922    CHECK_S     725         10          0           3           1512        2           1           34          
 1439.922    SUP         850         10          0           3           1512        2           1           34          
 1439.922    START_S     843         10          0           3           1512        2           1           34          
 1440.523    FINISHR     53          56          0           3           1512        3           3           34          
 1441.125    FINISH      840         56          0           3           1512        0           1           34          
 1441.125    CHECK_S     726         56          0           3           1512        1           1           34          
 1441.125    SUP         851         56          0           3           1512        1           1           34          
 1441.125    START_S     844         56          0           3           1512        1           1           26          
 1441.370    FINISH      841         56          0           3           1512        3           3           26          
 1441.370    CHECK_S     727         56          0           3           1512        4           3           26          
 1441.370    SUP         852         56          0           3           1512        4           3           26          
 1441.370    START_S     845         56          0           3           1512        4           3           26          
 1443.229    ARRIVE      186         56          0           3           1512        4           3           26          
 1443.229    SUP         853         56          0           3           1512        0           3           26          
 1443.229    START_S     846         56          0           3           1512        0           3           26          
 1443.508    FINISHR     54          9           0           3           1512        2           1           26          
 1444.872    FINISH      842         9           0           3           1512        1           1           26          
 1444.872    CHECK_S     728         9           0           3           1512        2           1           26          
 1444.872    SUP         854         9           0           3           1512        2           1           26          
 1444.872    START_S     847         9           0           3           1512        2           1           26          
 1444.872    RESTK       55          9           0           3           1512        1           1           26          
 1446.029    FINISH      843         9           0           3           1512        0           1           26          
 1446.029    CHECK_S     729         9           0           3           1512        1           1           26          
 1446.029    SUP         855         9           0           3           1512        1           1           26          
 1446.029    START_S     848         9           0           3           1512        1           1           22          
 1447.491    ARRIVE      187         9           0           3           1512        1           1           22          
 1447.491    SUP         856         9           0           3           1512        0           1           22          
 1447.491    START_S     849         9           0           3           1512        0           1           22          
 1447.555    FINISH      844         9           0           3           1512        1           1           22          
 1447.555    CHECK_S     730         9           0           3           1512        2           1           22          
 1447.555    SUP         857         9           0           3           1512        2           1           22          
 1447.555    START_S     850         9           0           3           1512        2           1           22          
 1449.471    FINISH      845         9           0           3           1512        0           1           22          
 1449.471    CHECK_S     731         9           0           3           1512        1           1           22          
 1449.471    SUP         858         9           0           3           1512        1           1           22          
 1449.471    START_S     851         9           0           3           1512        1           1           16          
 1450.157    FINISH      846         9           0           3           1512        2           2           16          
 1450.157    CHECK_S     732         9           0           3           1512        3           2           16          
 1450.157    SUP         859         9           0           3           1512        3           2           16          
 1450.157    START_S     852         9           0           3           1512        3           2           16          
 1450.157    RESTK       56          9           0           3           1512        2           2           16          
 1450.893    FINISH      847         9           0           3           1512        2           2           16          
 1450.893    CHECK_S     733         9           0           3           1512        3           2           16          
 1450.893    CHECK_S     734         9           0           3           1512        4           2           16          
 1450.893    SUP         860         9           0           3           1512        4           2           16          
 1450.893    START_S     853         9           0           3           1512        4           2           16          
 1450.936    FINISH      848         9           0           3           1512        4           3           16          
 1450.936    LEAVE       180         9           0           3           1512        4           3           16          
 1450.936    RESTK       57          9           0           3           1512        4           3           16          
 1450.950    FINISH      849         9           0           3           1512        1           1           16          
 1450.950    CHECK_S     735         9           0           3           1512        2           1           16          
 1450.950    SUP         861         9           0           3           1512        2           1           16          
 1450.950    START_S     854         9           0           3           1512        2           1           16          
 1451.687    FINISH      850         9           0           3           1512        2           2           16          
 1451.687    CHECK_S     736         9           0           3           1512        3           2           16          
 1451.687    SUP         862         9           0           3           1512        3           2           16          
 1451.687    START_S     855         9           0           3           1512        3           2           16          
 1451.769    FINISH      851         9           0           3           1512        4           2           16          
 1451.769    LEAVE       181         9           0           3           1512        4           2           16          
 1453.621    FINISHR     55          59          0           3           1512        4           3           16          
 1454.579    FINISH      852         59          0           3           1512        4           2           16          
 1454.579    LEAVE       182         59          0           3           1512        4           2           16          
 1454.772    ARRIVE      188         59          0           3           1512        4           2           16          
 1454.772    SUP         863         59          0           3           1512        0           2           16          
 1454.772    START_S     856         59          0           3           1512        0           2           16          
 1455.974    FINISH      853         59          0           3           1512        0           1           16          
 1455.974    CHECK_S     737         59          0           3           1512        1           1           16          
 1455.974    SUP         864         59          0           3           1512        1           1           16          
 1455.974    START_S     857         59          0           3           1512        1           1           16          
 1457.647    FINISH      854         59          0           3           1512        3           1           16          
 1457.647    CHECK_S     738         59          0           3           1512        4           1           16          
 1457.647    SUP         865         59          0           3           1512        4           1           16          
 1457.647    START_S     858         59          0           3           1512        4           1           16          
 1458.863    FINISH      855         59          0           3           1512        1           2           16          
 1458.863    CHECK_S     739         59          0           3           1512        2           2           16          
 1458.863    SUP         866         59          0           3           1512        2           2           16          
 1458.863    START_S     859         59          0           3           1512        2           2           16          
 1459.452    FINISH      856         59          0           3           1512        2           2           16          
 1459.452    CHECK_S     740         59          0           3           1512        3           2           16          
 1459.452    SUP         867         59          0           3           1512        3           2           16          
 1459.452    START_S     860         59          0           3           1512        3           2           16          
 1459.759    FINISH      857         59          0           3           1512        3           1           16          
 1459.759    CHECK_S     741         59          0           3           1512        4           1           16          
 1459.759    SUP         868         59          0           3           1512        4           1           16          
 1459.759    START_S     861         59          0           3           1512        4           1           16          
 1460.074    AVAIL_W     11          59          0           3           1512        4           1           16          
 1462.182    ARRIVE      189         59          0           3           1512        4           1           16          
 1462.182    SUP         869         59          0           3           1512        0           1           16          
 1462.182    START_S     862         59          0           3           1512        0           1           16          
